id,company_id/id,name,active,color,job_id/id,job_title,work_phone,mobile_phone,work_email,work_contact_id/id,private_street,private_city,private_zip,private_country_id/id,private_phone,private_email,lang,country_id/id,gender,marital,spouse_complete_name,spouse_birthdate,children,place_of_birth,birthday,identification_id,certificate,study_field,study_school,emergency_contact,emergency_phone,km_home_work,employee_type,barcode,pin,departure_description,contract_warning,first_contract_date,hourly_cost,x_studio_ot_month,employee_token,registration_number,timesheet_manager_id/id,x_studio_ot_rate,x_studio_employee_rate,billable_time_target
hr_employee_test_1773735659547_emp_test_employee,base.main_company,[TEST-1773735659547]-EMP Test Employee,1,0,,,0112 687 916,,test.1773735659547@test.example.com,Jinasena_MasterData_Common.res_partner_test_1773735659547_emp_test_employee,,,,,,,,,,single,,,0,,,,other,,,,,0,employee,,,,1,,0.0,0.0,65b9d7e0-6f49-4f1b-80a9-60f2a460a2dd,,,0.0,0.0,0.0
hr_employee_test_1773735670227_emp_test_employee,base.main_company,[TEST-1773735670227]-EMP Test Employee,1,0,,,0112 687 916,,test.1773735670227@test.example.com,Jinasena_MasterData_Common.res_partner_test_1773735670227_emp_test_employee,,,,,,,,,,single,,,0,,,,other,,,,,0,employee,,,,1,,0.0,0.0,05e74fc6-af18-4180-b7c7-78af258a0cf8,,,0.0,0.0,0.0
hr_employee_test_1773735713181_emp_test_employee,base.main_company,[TEST-1773735713181]-EMP Test Employee,1,0,Jinasena_MasterData_HR.hr_job_software_engineer,Software Engineer,0112 687 916,,test.1773735713181@test.example.com,Jinasena_MasterData_Common.res_partner_test_1773735713181_emp_test_employee,,,,,,,,,,single,,,0,,,,other,,,,,0,employee,,,,1,,0.0,0.0,515d032b-ead9-4d75-9d72-41b757b94001,,,0.0,0.0,0.0
hr_employee_test_1773806486569_emp_test_employee,base.main_company,[TEST-1773806486569]-EMP Test Employee,1,0,Jinasena_MasterData_HR.hr_job_software_engineer,Software Engineer,0112 687 916,,test.1773806486569@test.example.com,Jinasena_MasterData_Common.res_partner_test_1773806486569_emp_test_employee,,,,,,,,,,single,,,0,,,,other,,,,,0,employee,,,,1,,0.0,0.0,b65bccd8-222b-4082-b58f-a065209eed48,,,0.0,0.0,0.0
hr_employee_test_1773806530506_emp_test_employee,base.main_company,[TEST-1773806530506]-EMP Test Employee,1,0,Jinasena_MasterData_HR.hr_job_software_engineer,Software Engineer,0112 687 916,,test.1773806530506@test.example.com,Jinasena_MasterData_Common.res_partner_test_1773806530506_emp_test_employee,,,,,,,,,,single,,,0,,,,other,,,,,0,employee,,,,1,,0.0,0.0,272574ca-e7a4-4051-979b-74de4cd721a8,,,0.0,0.0,0.0
hr_employee_test_1773806703727_emp_test_employee,base.main_company,[TEST-1773806703727]-EMP Test Employee,1,0,Jinasena_MasterData_HR.hr_job_software_engineer,Software Engineer,0112 687 916,,test.1773806703727@test.example.com,Jinasena_MasterData_Common.res_partner_test_1773806703727_emp_test_employee,,,,,,,,,,single,,,0,,,,other,,,,,0,employee,,,,1,,0.0,0.0,5dd60007-7f29-4678-b855-82b0b51dad2c,,,0.0,0.0,0.0
hr_employee_test_1773806747624_emp_test_employee,base.main_company,[TEST-1773806747624]-EMP Test Employee,1,0,Jinasena_MasterData_HR.hr_job_software_engineer,Software Engineer,0112 687 916,,test.1773806747624@test.example.com,Jinasena_MasterData_Common.res_partner_test_1773806747624_emp_test_employee,,,,,,,,,,single,,,0,,,,other,,,,,0,employee,,,,1,,0.0,0.0,b7a1d24c-275c-45d4-b04d-6d8fc659a05b,,,0.0,0.0,0.0
hr_employee_test_1773806986830_emp_test_employee,base.main_company,[TEST-1773806986830]-EMP Test Employee,1,0,Jinasena_MasterData_HR.hr_job_software_engineer,Software Engineer,0112 687 916,,test.1773806986830@test.example.com,Jinasena_MasterData_Common.res_partner_test_1773806986830_emp_test_employee,,,,,,,,,,single,,,0,,,,other,,,,,0,employee,,,,1,,0.0,0.0,4dadd47e-1125-4918-87b8-d7ee2f49b424,,,0.0,0.0,0.0
hr_employee_test_1773807026912_emp_test_employee,base.main_company,[TEST-1773807026912]-EMP Test Employee,1,0,Jinasena_MasterData_HR.hr_job_software_engineer,Software Engineer,0112 687 916,,test.1773807026912@test.example.com,Jinasena_MasterData_Common.res_partner_test_1773807026912_emp_test_employee,,,,,,,,,,single,,,0,,,,other,,,,,0,employee,,,,1,,0.0,0.0,6ec45726-ae14-462b-960f-d03ee6503661,,,0.0,0.0,0.0
hr_employee_test_1773807149157_emp_test_employee,base.main_company,[TEST-1773807149157]-EMP Test Employee,1,0,Jinasena_MasterData_HR.hr_job_software_engineer,Software Engineer,0112 687 916,,test.1773807149157@test.example.com,Jinasena_MasterData_Common.res_partner_test_1773807149157_emp_test_employee,,,,,,,,,,single,,,0,,,,other,,,,,0,employee,,,,1,,0.0,0.0,2649b11e-2e22-40f5-a668-05ed3b9f5921,,,0.0,0.0,0.0
hr_employee_test_1773807189014_emp_test_employee,base.main_company,[TEST-1773807189014]-EMP Test Employee,1,0,Jinasena_MasterData_HR.hr_job_software_engineer,Software Engineer,0112 687 916,,test.1773807189014@test.example.com,Jinasena_MasterData_Common.res_partner_test_1773807189014_emp_test_employee,,,,,,,,,,single,,,0,,,,other,,,,,0,employee,,,,1,,0.0,0.0,1b0af6a4-f5eb-418f-8f61-9c704422221b,,,0.0,0.0,0.0
hr_employee_test_1773815723774_emp_test_employee,base.main_company,[TEST-1773815723774]-EMP Test Employee,1,0,Jinasena_MasterData_HR.hr_job_software_engineer,Software Engineer,0112 687 916,,test.1773815723774@test.example.com,Jinasena_MasterData_Common.res_partner_test_1773815723774_emp_test_employee,,,,,,,,,,single,,,0,,,,other,,,,,0,employee,,,,1,,0.0,0.0,a38d6a40-cd33-46a5-9d6e-475ef2c7220c,,,0.0,0.0,0.0
hr_employee_test_1773815986369_emp_test_employee,base.main_company,[TEST-1773815986369]-EMP Test Employee,1,0,,,0112 687 916,,test.1773815986369@test.example.com,Jinasena_MasterData_Common.res_partner_test_1773815986369_emp_test_employee,,,,,,,,,,single,,,0,,,,other,,,,,0,employee,,,,1,,0.0,0.0,374d45fb-c8e8-4319-90cb-be3adb3564c5,,,0.0,0.0,0.0
hr_employee_test_1773816034767_emp_test_employee,base.main_company,[TEST-1773816034767]-EMP Test Employee,1,0,,,0112 687 916,,test.1773816034767@test.example.com,Jinasena_MasterData_Common.res_partner_test_1773816034767_emp_test_employee,,,,,,,,,,single,,,0,,,,other,,,,,0,employee,,,,1,,0.0,0.0,fece9d8d-0e2d-447b-bac6-d3c2f3cf606b,,,0.0,0.0,0.0
hr_employee_test_1773816185455_emp_test_employee,base.main_company,[TEST-1773816185455]-EMP Test Employee,1,0,Jinasena_MasterData_HR.hr_job_software_engineer,Software Engineer,0112 687 916,,test.1773816185455@test.example.com,Jinasena_MasterData_Common.res_partner_test_1773816185455_emp_test_employee,,,,,,,,,,single,,,0,,,,other,,,,,0,employee,,,,1,,0.0,0.0,69282dad-39ab-4c67-bb46-3f1773cd0eab,,,0.0,0.0,0.0
hr_employee_test_1773816573235_emp_test_employee,base.main_company,[TEST-1773816573235]-EMP Test Employee,1,0,,,0112 687 916,,test.1773816573235@test.example.com,Jinasena_MasterData_Common.res_partner_test_1773816573235_emp_test_employee,,,,,,,,,,single,,,0,,,,other,,,,,0,employee,,,,1,,0.0,0.0,4ac6f17f-6a10-4443-b163-c34203fe6f05,,,0.0,0.0,0.0
hr_employee_test_1773816767581_emp_test_employee,base.main_company,[TEST-1773816767581]-EMP Test Employee,1,0,,,0112 687 916,,test.1773816767581@test.example.com,Jinasena_MasterData_Common.res_partner_test_1773816767581_emp_test_employee,,,,,,,,,,single,,,0,,,,other,,,,,0,employee,,,,1,,0.0,0.0,baa89328-c8ec-40c2-9ece-6b316d352c2b,,,0.0,0.0,0.0
hr_employee_test_1773816905156_emp_test_employee,base.main_company,[TEST-1773816905156]-EMP Test Employee,1,0,Jinasena_MasterData_HR.hr_job_software_engineer,Software Engineer,0112 687 916,,test.1773816905156@test.example.com,Jinasena_MasterData_Common.res_partner_test_1773816905156_emp_test_employee,,,,,,,,,,single,,,0,,,,other,,,,,0,employee,,,,1,,0.0,0.0,3c6c330f-037d-4cde-9621-063122fbfb3b,,,0.0,0.0,0.0
hr_employee_test_1773816928056_emp_test_employee,base.main_company,[TEST-1773816928056]-EMP Test Employee,1,0,Jinasena_MasterData_HR.hr_job_software_engineer,Software Engineer,0112 687 916,,test.1773816928056@test.example.com,Jinasena_MasterData_Common.res_partner_test_1773816928056_emp_test_employee,,,,,,,,,,single,,,0,,,,other,,,,,0,employee,,,,1,,0.0,0.0,521a81ef-03a1-4c1b-b6eb-91472ebe3266,,,0.0,0.0,0.0
hr_employee_test_1773816948631_emp_test_employee,base.main_company,[TEST-1773816948631]-EMP Test Employee,1,0,,,0112 687 916,,test.1773816948631@test.example.com,Jinasena_MasterData_Common.res_partner_test_1773816948631_emp_test_employee,,,,,,,,,,single,,,0,,,,other,,,,,0,employee,,,,1,,0.0,0.0,d272d03f-3812-4e51-9b32-1ac3b72efbf6,,,0.0,0.0,0.0
hr_employee_test_1773816986432_emp_test_employee,base.main_company,[TEST-1773816986432]-EMP Test Employee,1,0,,,0112 687 916,,test.1773816986432@test.example.com,Jinasena_MasterData_Common.res_partner_test_1773816986432_emp_test_employee,,,,,,,,,,single,,,0,,,,other,,,,,0,employee,,,,1,,0.0,0.0,26ac6d68-1c90-4141-b129-b52b70eb8bed,,,0.0,0.0,0.0
hr_employee_test_1773817102495_emp_test_employee,base.main_company,[TEST-1773817102495]-EMP Test Employee,1,0,Jinasena_MasterData_HR.hr_job_software_engineer,Software Engineer,0112 687 916,,test.1773817102495@test.example.com,Jinasena_MasterData_Common.res_partner_test_1773817102495_emp_test_employee,,,,,,,,,,single,,,0,,,,other,,,,,0,employee,,,,1,,0.0,0.0,08c38d14-cd51-43b7-9c2f-9fdb97197096,,,0.0,0.0,0.0
hr_employee_test_1773817352468_emp_test_employee,base.main_company,[TEST-1773817352468]-EMP Test Employee,1,0,,,0112 687 916,,test.1773817352468@test.example.com,Jinasena_MasterData_Common.res_partner_test_1773817352468_emp_test_employee,,,,,,,,,,single,,,0,,,,other,,,,,0,employee,,,,1,,0.0,0.0,7305073b-9d45-43df-aa2a-24005c34dd95,,,0.0,0.0,0.0
hr_employee_test_1773817359795_emp_test_employee,base.main_company,[TEST-1773817359795]-EMP Test Employee,1,0,Jinasena_MasterData_HR.hr_job_software_engineer,Software Engineer,0112 687 916,,test.1773817359795@test.example.com,Jinasena_MasterData_Common.res_partner_test_1773817359795_emp_test_employee,,,,,,,,,,single,,,0,,,,other,,,,,0,employee,,,,1,,0.0,0.0,c9f316ed-e769-4907-927b-3319870566a0,,,0.0,0.0,0.0
hr_employee_test_1773817398654_emp_test_employee,base.main_company,[TEST-1773817398654]-EMP Test Employee,1,0,Jinasena_MasterData_HR.hr_job_software_engineer,Software Engineer,0112 687 916,,test.1773817398654@test.example.com,Jinasena_MasterData_Common.res_partner_test_1773817398654_emp_test_employee,,,,,,,,,,single,,,0,,,,other,,,,,0,employee,,,,1,,0.0,0.0,56bfb566-40b2-4f38-a7a3-8361a16c9bc8,,,0.0,0.0,0.0
hr_employee_test_1773817500539_emp_test_employee,base.main_company,[TEST-1773817500539]-EMP Test Employee,1,0,Jinasena_MasterData_HR.hr_job_software_engineer,Software Engineer,0112 687 916,,test.1773817500539@test.example.com,Jinasena_MasterData_Common.res_partner_test_1773817500539_emp_test_employee,,,,,,,,,,single,,,0,,,,other,,,,,0,employee,,,,1,,0.0,0.0,2fa6d2bb-9c59-42e9-b175-43dc6a12f215,,,0.0,0.0,0.0
hr_employee_test_1773817539813_emp_test_employee,base.main_company,[TEST-1773817539813]-EMP Test Employee,1,0,Jinasena_MasterData_HR.hr_job_software_engineer,Software Engineer,0112 687 916,,test.1773817539813@test.example.com,Jinasena_MasterData_Common.res_partner_test_1773817539813_emp_test_employee,,,,,,,,,,single,,,0,,,,other,,,,,0,employee,,,,1,,0.0,0.0,91098ead-c7e6-4f27-a5be-2f9e196a734c,,,0.0,0.0,0.0
hr_employee_test_1773817917568_emp_test_employee,base.main_company,[TEST-1773817917568]-EMP Test Employee,1,0,Jinasena_MasterData_HR.hr_job_software_engineer,Software Engineer,0112 687 916,,test.1773817917568@test.example.com,Jinasena_MasterData_Common.res_partner_test_1773817917568_emp_test_employee,,,,,,,,,,single,,,0,,,,other,,,,,0,employee,,,,1,,0.0,0.0,16cdef87-8b6c-4dd3-84ad-922317f4f1a7,,,0.0,0.0,0.0
hr_employee_test_1773818032419_emp_test_employee,base.main_company,[TEST-1773818032419]-EMP Test Employee,1,0,Jinasena_MasterData_HR.hr_job_software_engineer,Software Engineer,0112 687 916,,test.1773818032419@test.example.com,Jinasena_MasterData_Common.res_partner_test_1773818032419_emp_test_employee,,,,,,,,,,single,,,0,,,,other,,,,,0,employee,,,,1,,0.0,0.0,c4fcbd25-524c-419e-9e93-b89fab03e2ae,,,0.0,0.0,0.0
hr_employee_test_1773818260711_emp_test_employee,base.main_company,[TEST-1773818260711]-EMP Test Employee,1,0,,,0112 687 916,,test.1773818260711@test.example.com,Jinasena_MasterData_Common.res_partner_test_1773818260711_emp_test_employee,,,,,,,,,,single,,,0,,,,other,,,,,0,employee,,,,1,,0.0,0.0,fc84a972-4acd-403c-88d3-6561f97026e0,,,0.0,0.0,0.0
hr_employee_test_1773818519564_emp_test_employee,base.main_company,[TEST-1773818519564]-EMP Test Employee,1,0,,,0112 687 916,,test.1773818519564@test.example.com,Jinasena_MasterData_Common.res_partner_test_1773818519564_emp_test_employee,,,,,,,,,,single,,,0,,,,other,,,,,0,employee,,,,1,,0.0,0.0,d78e01fc-0f47-49f3-8427-6b7cfec82cb9,,,0.0,0.0,0.0
hr_employee_test_1773818694457_emp_test_employee,base.main_company,[TEST-1773818694457]-EMP Test Employee,1,0,,,0112 687 916,,test.1773818694457@test.example.com,Jinasena_MasterData_Common.res_partner_test_1773818694457_emp_test_employee,,,,,,,,,,single,,,0,,,,other,,,,,0,employee,,,,1,,0.0,0.0,a78c9a56-8889-4bd9-80ca-1b5c336cd4df,,,0.0,0.0,0.0
hr_employee_test_1773818751317_emp_test_employee,base.main_company,[TEST-1773818751317]-EMP Test Employee,1,0,Jinasena_MasterData_HR.hr_job_software_engineer,Software Engineer,0112 687 916,,test.1773818751317@test.example.com,Jinasena_MasterData_Common.res_partner_test_1773818751317_emp_test_employee,,,,,,,,,,single,,,0,,,,other,,,,,0,employee,,,,1,,0.0,0.0,e76ae423-e68f-4d02-8af3-f21e81ced80c,,,0.0,0.0,0.0
hr_employee_test_1773818882702_emp_test_employee,base.main_company,[TEST-1773818882702]-EMP Test Employee,1,0,,,0112 687 916,,test.1773818882702@test.example.com,Jinasena_MasterData_Common.res_partner_test_1773818882702_emp_test_employee,,,,,,,,,,single,,,0,,,,other,,,,,0,employee,,,,1,,0.0,0.0,a1f07b5a-771f-4406-91ff-df9895500cc2,,,0.0,0.0,0.0
hr_employee_test_1773819195248_emp_test_employee,base.main_company,[TEST-1773819195248]-EMP Test Employee,1,0,Jinasena_MasterData_HR.hr_job_software_engineer,Software Engineer,0112 687 916,,test.1773819195248@test.example.com,Jinasena_MasterData_Common.res_partner_test_1773819195248_emp_test_employee,,,,,,,,,,single,,,0,,,,other,,,,,0,employee,,,,1,,0.0,0.0,de86e0b6-af79-4a69-a988-e6c8f90fae4a,,,0.0,0.0,0.0
hr_employee_test_1773819316299_emp_test_employee,base.main_company,[TEST-1773819316299]-EMP Test Employee,1,0,,,0112 687 916,,test.1773819316299@test.example.com,Jinasena_MasterData_Common.res_partner_test_1773819316299_emp_test_employee,,,,,,,,,,single,,,0,,,,other,,,,,0,employee,,,,1,,0.0,0.0,e0fe2ecc-582c-4646-a9bb-38f0efed48b6,,,0.0,0.0,0.0
hr_employee_test_1773819647451_emp_test_employee,base.main_company,[TEST-1773819647451]-EMP Test Employee,1,0,,,0112 687 916,,test.1773819647451@test.example.com,Jinasena_MasterData_Common.res_partner_test_1773819647451_emp_test_employee,,,,,,,,,,single,,,0,,,,other,,,,,0,employee,,,,1,,0.0,0.0,ad1d3b95-2051-40bd-a550-04c05c5318a5,,,0.0,0.0,0.0
hr_employee_test_1773820020845_emp_test_employee,base.main_company,[TEST-1773820020845]-EMP Test Employee,1,0,Jinasena_MasterData_HR.hr_job_software_engineer,Software Engineer,0112 687 916,,test.1773820020845@test.example.com,Jinasena_MasterData_Common.res_partner_test_1773820020845_emp_test_employee,,,,,,,,,,single,,,0,,,,other,,,,,0,employee,,,,1,,0.0,0.0,5d4ec4f4-1c6e-46e5-892e-0d34f95d09c4,,,0.0,0.0,0.0
hr_employee_test_1773820229241_emp_test_employee,base.main_company,[TEST-1773820229241]-EMP Test Employee,1,0,Jinasena_MasterData_HR.hr_job_software_engineer,Software Engineer,0112 687 916,,test.1773820229241@test.example.com,Jinasena_MasterData_Common.res_partner_test_1773820229241_emp_test_employee,,,,,,,,,,single,,,0,,,,other,,,,,0,employee,,,,1,,0.0,0.0,6db93b8f-4734-478b-970c-99874a7649e9,,,0.0,0.0,0.0
hr_employee_test_1773820304288_emp_test_employee,base.main_company,[TEST-1773820304288]-EMP Test Employee,1,0,Jinasena_MasterData_HR.hr_job_software_engineer,Software Engineer,0112 687 916,,test.1773820304288@test.example.com,Jinasena_MasterData_Common.res_partner_test_1773820304288_emp_test_employee,,,,,,,,,,single,,,0,,,,other,,,,,0,employee,,,,1,,0.0,0.0,14e4b349-0777-4f6f-aeca-d855102dc64a,,,0.0,0.0,0.0
hr_employee_test_1773820500699_emp_test_employee,base.main_company,[TEST-1773820500699]-EMP Test Employee,1,0,Jinasena_MasterData_HR.hr_job_software_engineer,Software Engineer,0112 687 916,,test.1773820500699@test.example.com,Jinasena_MasterData_Common.res_partner_test_1773820500699_emp_test_employee,,,,,,,,,,single,,,0,,,,other,,,,,0,employee,,,,1,,0.0,0.0,8934ccff-c9f9-4fb7-9d05-b5324520bc94,,,0.0,0.0,0.0
hr_employee_test_1773820781822_emp_test_employee,base.main_company,[TEST-1773820781822]-EMP Test Employee,1,0,,,0112 687 916,,test.1773820781822@test.example.com,Jinasena_MasterData_Common.res_partner_test_1773820781822_emp_test_employee,,,,,,,,,,single,,,0,,,,other,,,,,0,employee,,,,1,,0.0,0.0,645ec608-177c-4471-ac5f-ea77c01c9ab4,,,0.0,0.0,0.0
hr_employee_test_1773820979559_emp_test_employee,base.main_company,[TEST-1773820979559]-EMP Test Employee,1,0,Jinasena_MasterData_HR.hr_job_software_engineer,Software Engineer,0112 687 916,,test.1773820979559@test.example.com,Jinasena_MasterData_Common.res_partner_test_1773820979559_emp_test_employee,,,,,,,,,,single,,,0,,,,other,,,,,0,employee,,,,1,,0.0,0.0,ea0e9b7f-789f-4268-a4a5-fe2e64a14854,,,0.0,0.0,0.0
hr_employee_test_1773821174664_emp_test_employee,base.main_company,[TEST-1773821174664]-EMP Test Employee,1,0,Jinasena_MasterData_HR.hr_job_software_engineer,Software Engineer,0112 687 916,,test.1773821174664@test.example.com,Jinasena_MasterData_Common.res_partner_test_1773821174664_emp_test_employee,,,,,,,,,,single,,,0,,,,other,,,,,0,employee,,,,1,,0.0,0.0,a779dce1-2dad-4301-b969-97b5be041f65,,,0.0,0.0,0.0
hr_employee_test_1773821263306_emp_test_employee,base.main_company,[TEST-1773821263306]-EMP Test Employee,1,0,,,0112 687 916,,test.1773821263306@test.example.com,Jinasena_MasterData_Common.res_partner_test_1773821263306_emp_test_employee,,,,,,,,,,single,,,0,,,,other,,,,,0,employee,,,,1,,0.0,0.0,7d1133ee-0330-4d4c-beef-d01d2bc1813c,,,0.0,0.0,0.0
hr_employee_test_1773821266435_emp_test_employee,base.main_company,[TEST-1773821266435]-EMP Test Employee,1,0,Jinasena_MasterData_HR.hr_job_software_engineer,Software Engineer,0112 687 916,,test.1773821266435@test.example.com,Jinasena_MasterData_Common.res_partner_test_1773821266435_emp_test_employee,,,,,,,,,,single,,,0,,,,other,,,,,0,employee,,,,1,,0.0,0.0,9f0bb08a-a9b4-47dd-bf91-435ca44d03b8,,,0.0,0.0,0.0
hr_employee_test_1773821390939_dupname_duplicate_emp,base.main_company,[TEST-1773821390939]-DUPNAME Duplicate Employee,1,0,,,0112 687 916,,test.1773821390939@test.example.com,Jinasena_MasterData_Common.res_partner_test_1773821390939_dupname_duplicate_emp_7024,,,,,,,,,,single,,,0,,,,other,,,,,0,employee,,,,1,,0.0,0.0,0e3e477a-9323-481a-b88d-0b378ac0091e,,,0.0,0.0,0.0
hr_employee_test_1773821390939_dupname_duplicate_emp_432,base.main_company,[TEST-1773821390939]-DUPNAME Duplicate Employee,1,0,,,0112 687 916,,test.1773821390939@test.example.com,Jinasena_MasterData_Common.res_partner_test_1773821390939_dupname_duplicate_emp_7023,,,,,,,,,,single,,,0,,,,other,,,,,0,employee,,,,1,,0.0,0.0,96b93d0f-bca7-4c22-a40e-4babc07d0e5a,,,0.0,0.0,0.0
hr_employee_test_1773821406940_inv_email_test,base.main_company,[TEST-1773821406940]-INV-EMAIL Test,1,0,,,0112 687 916,,not-a-valid-email,Jinasena_MasterData_Common.res_partner_test_1773821406940_inv_email_test,,,,,,,,,,single,,,0,,,,other,,,,,0,employee,,,,1,,0.0,0.0,d4f832da-8263-499f-8723-aad9f0a96bf6,,,0.0,0.0,0.0
hr_employee_test_1773821416771_emp_test_employee,base.main_company,[TEST-1773821416771]-EMP Test Employee,1,0,Jinasena_MasterData_HR.hr_job_software_engineer,Software Engineer,0112 687 916,,test.1773821416771@test.example.com,Jinasena_MasterData_Common.res_partner_test_1773821416771_emp_test_employee,,,,,,,,,,single,,,0,,,,other,,,,,0,employee,,,,1,,0.0,0.0,a269aa43-bc6c-4298-8e05-15b33c50578c,,,0.0,0.0,0.0
hr_employee_test_1773821459214_emp_test_employee,base.main_company,[TEST-1773821459214]-EMP Test Employee,1,0,Jinasena_MasterData_HR.hr_job_software_engineer,Software Engineer,0112 687 916,,test.1773821459214@test.example.com,Jinasena_MasterData_Common.res_partner_test_1773821459214_emp_test_employee,,,,,,,,,,single,,,0,,,,other,,,,,0,employee,,,,1,,0.0,0.0,d329623e-f442-440a-a033-e76e1f313552,,,0.0,0.0,0.0
hr_employee_test_1773821515752_xss_script_alert_1_sc,base.main_company,[TEST-1773821515752]-XSS <script>alert(1)</script>,1,0,,,0112 687 916,,test.1773821515752@test.example.com,Jinasena_MasterData_Common.res_partner_test_1773821515752_xss_script_alert_1_sc,,,,,,,,,,single,,,0,,,,other,,,,,0,employee,,,,1,,0.0,0.0,a882c741-bb62-451c-be34-dedc6eb7b80e,,,0.0,0.0,0.0
hr_employee_test_1773821515752_xss_script_alert_1_sc_443,base.main_company,[TEST-1773821515752]-XSS <script>alert(1)</script>,1,0,,,0112 687 916,,test.1773821515752@test.example.com,Jinasena_MasterData_Common.res_partner_test_1773821515752_xss_script_alert_1_sc_7034,,,,,,,,,,single,,,0,,,,other,,,,,0,employee,,,,1,,0.0,0.0,7e4eea9a-bba5-4376-b797-9b430d8a0cdd,,,0.0,0.0,0.0
hr_employee_test_1773821571975_emp_test_employee,base.main_company,[TEST-1773821571975]-EMP Test Employee,1,0,,,0112 687 916,,test.1773821571975@test.example.com,Jinasena_MasterData_Common.res_partner_test_1773821571975_emp_test_employee,,,,,,,,,,single,,,0,,,,other,,,,,0,employee,,,,1,,0.0,0.0,d46f7402-3483-4da0-ad5e-4e72d3789ca0,,,0.0,0.0,0.0
hr_employee_test_1773821574602_emp_test_employee,base.main_company,[TEST-1773821574602]-EMP Test Employee,1,0,Jinasena_MasterData_HR.hr_job_software_engineer,Software Engineer,0112 687 916,,test.1773821574602@test.example.com,Jinasena_MasterData_Common.res_partner_test_1773821574602_emp_test_employee,,,,,,,,,,single,,,0,,,,other,,,,,0,employee,,,,1,,0.0,0.0,f628f193-4578-4eed-a647-deae1701b8bb,,,0.0,0.0,0.0
hr_employee_test_1773821665664_dupname_duplicate_emp,base.main_company,[TEST-1773821665664]-DUPNAME Duplicate Employee,1,0,,,0112 687 916,,test.1773821665664@test.example.com,Jinasena_MasterData_Common.res_partner_test_1773821665664_dupname_duplicate_emp_7045,,,,,,,,,,single,,,0,,,,other,,,,,0,employee,,,,1,,0.0,0.0,380fdb5a-6dc2-4830-9758-96d616e598ed,,,0.0,0.0,0.0
hr_employee_test_1773821665664_dupname_duplicate_emp_453,base.main_company,[TEST-1773821665664]-DUPNAME Duplicate Employee,1,0,,,0112 687 916,,test.1773821665664@test.example.com,Jinasena_MasterData_Common.res_partner_test_1773821665664_dupname_duplicate_emp_7044,,,,,,,,,,single,,,0,,,,other,,,,,0,employee,,,,1,,0.0,0.0,0139943a-5540-4bd3-94da-23e669a7ec48,,,0.0,0.0,0.0
hr_employee_test_1773821681344_inv_email_test,base.main_company,[TEST-1773821681344]-INV-EMAIL Test,1,0,,,0112 687 916,,not-a-valid-email,Jinasena_MasterData_Common.res_partner_test_1773821681344_inv_email_test,,,,,,,,,,single,,,0,,,,other,,,,,0,employee,,,,1,,0.0,0.0,ac9991c1-f33e-4a73-bba0-00bbbf4f7310,,,0.0,0.0,0.0
hr_employee_test_1773821691141_emp_test_employee,base.main_company,[TEST-1773821691141]-EMP Test Employee,1,0,,,0112 687 916,,test.1773821691141@test.example.com,Jinasena_MasterData_Common.res_partner_test_1773821691141_emp_test_employee,,,,,,,,,,single,,,0,,,,other,,,,,0,employee,,,,1,,0.0,0.0,ad5c092b-0e2a-4eab-946c-5ee2e4355692,,,0.0,0.0,0.0
hr_employee_test_1773821733210_emp_test_employee,base.main_company,[TEST-1773821733210]-EMP Test Employee,1,0,,,0112 687 916,,test.1773821733210@test.example.com,Jinasena_MasterData_Common.res_partner_test_1773821733210_emp_test_employee,,,,,,,,,,single,,,0,,,,other,,,,,0,employee,,,,1,,0.0,0.0,18c60241-2554-427f-9c06-e6aa5a146e89,,,0.0,0.0,0.0
hr_employee_test_1773821790379_xss_script_alert_1_sc,base.main_company,[TEST-1773821790379]-XSS <script>alert(1)</script>,1,0,,,0112 687 916,,test.1773821790379@test.example.com,Jinasena_MasterData_Common.res_partner_test_1773821790379_xss_script_alert_1_sc,,,,,,,,,,single,,,0,,,,other,,,,,0,employee,,,,1,,0.0,0.0,ded7f0a4-9382-4c2e-8f93-115b6d478d97,,,0.0,0.0,0.0
hr_employee_test_1773821790379_xss_script_alert_1_sc_464,base.main_company,[TEST-1773821790379]-XSS <script>alert(1)</script>,1,0,,,0112 687 916,,test.1773821790379@test.example.com,Jinasena_MasterData_Common.res_partner_test_1773821790379_xss_script_alert_1_sc_7055,,,,,,,,,,single,,,0,,,,other,,,,,0,employee,,,,1,,0.0,0.0,8bcc6fef-dde7-41ec-992a-a04f1b3a72f0,,,0.0,0.0,0.0
hr_employee_test_1773821921396_emp_test_employee,base.main_company,[TEST-1773821921396]-EMP Test Employee,1,0,,,0112 687 916,,test.1773821921396@test.example.com,Jinasena_MasterData_Common.res_partner_test_1773821921396_emp_test_employee,,,,,,,,,,single,,,0,,,,other,,,,,0,employee,,,,1,,0.0,0.0,d5297dce-252a-46f4-8d53-0c890b473f4a,,,0.0,0.0,0.0
hr_employee_test_1773822012344_dupname_duplicate_emp,base.main_company,[TEST-1773822012344]-DUPNAME Duplicate Employee,1,0,,,0112 687 916,,test.1773822012344@test.example.com,Jinasena_MasterData_Common.res_partner_test_1773822012344_dupname_duplicate_emp_7064,,,,,,,,,,single,,,0,,,,other,,,,,0,employee,,,,1,,0.0,0.0,fd83881a-03b2-4468-9c42-d886d847c781,,,0.0,0.0,0.0
